"Word","Word_Italian","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"enjoyment","godimento",2,1.8,1.85,4.65,0.6,2.5,1.05,2.3,4.15,4.4,3.55,0.458831467741124,0.951453182187509,0.745159820370595,0.489360484929593,0.502624689950035,0.760885910252682,0.223606797749979,0.470162345981627,0.875093979915421,0.598243041616119,0.825577947481897,20,20,4.65,5.14947680612042,0.302238805970149,"Interoceptive",4.4,5.9881327937105,0.216828478964401,"Mouth",4.65,7.05581315551748,0.140381282495667,"Interoceptive"
"golfer","golfista",2.72727272727273,0,2.90909090909091,1.90909090909091,1,5,3.81818181818182,5,3.22727272727273,1,3.13636363636364,0.55048188256318,0,0.426401432711221,0.29424494316825,0,0,0.732663999932122,0,0.812510406193767,0,0.560225681179303,22,22,5,5.62377761109388,0.369127516778523,"Visual",5,6.26691396516853,0.247191011235955,"Hand_arm",5,7.51251604118742,0.168195718654434,"Visual"
"elbow","gomito",1,0,4.07142857142857,3.14285714285714,0,4.64285714285714,0,5,0,0,0.25,0,0,0.262265264156481,0.356348322549899,0,0.487950036474267,0,0,0,0,0.440958551844098,28,28,4.64285714285714,5.8442892546104,0.361111111111111,"Visual",5,5.00020832465338,0.952380952380952,"Hand_arm",5,6.87274492536392,0.276134122287968,"Hand_arm"
"rubber","gomma",1.88,0.04,4.2,0.84,2.84,4.76,1.28,4.8,1,0.08,0.24,0.439696865275764,0.2,0.408248290463863,0.374165738677394,0.374165738677394,0.435889894354067,1.3076696830622,0.408248290463863,0.912870929175277,0.276887462097269,0.435889894354067,25,25,4.76,5.96349988871613,0.324175824175824,"Visual",4.8,4.84460004799663,0.637837837837838,"Hand_arm",4.8,6.88087829061417,0.216757741347905,"Hand_arm"
"skirt","gonna",1.5,0,3.95833333333333,1.20833333333333,0.5,5,3.79166666666667,3.91666666666667,1.33333333333333,0.0833333333333333,3.66666666666667,0.510753918455249,0,0.204124145231931,0.658005330140079,0.510753918455249,0,1.02062072615966,0.928611242975073,0.481543412343077,0.28232985128664,1.00722031037067,24,24,5,5.77185143811553,0.410958904109589,"Visual",3.91666666666667,5.4987522358215,0.299674267100977,"Hand_arm",5,7.10420172285619,0.200333889816361,"Visual"
"acknowledge","gradire",0.88,2.28,0.84,4.04,0.32,2.08,0.04,1.48,4.56,3.88,2.72,0.33166247903554,0.936304793679209,0.374165738677394,0.2,0.748331477354788,0.4,0.2,0.585946527708232,0.506622805119022,0.832666399786453,0.678232998312527,25,25,4.04,4.4496018159898,0.35632183908046,"Interoceptive",4.56,5.61039091161289,0.356466876971609,"Head",4.56,6.42067584102827,0.195501730103806,"Head"
"paperclip","graffetta",1.9047619047619,0,4.04761904761905,0.619047619047619,0,5,0,5,0.714285714285714,0,0,0.436435780471985,0,0.218217890235992,0.497613351528119,0,0,0,0,0.462910049886276,0,0,21,21,5,5.83299628497568,0.432098765432099,"Visual",5,5.00485437198103,0.875,"Hand_arm",5,6.86705146362322,0.289256198347107,"Hand_arm"
"grenade","granata",2.39285714285714,0,2.89285714285714,1.35714285714286,0.678571428571429,5,0.785714285714286,4.85714285714286,2.25,0.392857142857143,3,0.785954749158543,0,0.566946709513841,0.558721139898351,0.547964004533647,0,0.832539304250372,0.356348322549899,0.700528900717694,0.566946709513841,0.666666666666667,28,28,5,5.49279781981883,0.405797101449275,"Visual",4.85714285714286,5.35459455520399,0.395569620253165,"Hand_arm",5,6.83453805249171,0.211800302571861,"Visual"
"skyscraper","grattacielo",1.43778801843318,0,1.15898617511521,1.3778801843318,0.0322580645161291,5,1.93548387096774,2.24423963133641,3.65437788018433,0,1.23041474654378,0.496687122993041,0,0.485422493812309,0.906771612355413,0.176888602206877,0,1.07264274919784,0.901769621648096,0.795711197315132,0,0.910496305724604,434,434,5,5.09350788729698,0.555129189050908,"Visual",3.65437788018433,4.10589936015024,0.403152008134215,"Head",5,5.86129988244988,0.276679841897233,"Visual"
"lump","grumo",0.578947368421053,1.57894736842105,4.36842105263158,2.8421052631579,0.105263157894737,4.57894736842105,0,4.52631578947368,1.52631578947368,3.94736842105263,1.57894736842105,0.507257273501788,0.901590537370498,0.495594627783352,0.688247201611685,0.315301767642306,0.507257273501788,0,0.512989176042577,0.611775290321498,0.705036185874039,1.1697953037312,19,19,4.57894736842105,5.9103108688406,0.318352059925094,"Visual",4.52631578947368,5.44835436562706,0.390909090909091,"Hand_arm",4.57894736842105,7.16732673458458,0.17864476386037,"Visual"
"guard","guardia",2.72222222222222,0,1.33333333333333,2.61111111111111,0.0555555555555555,4.11111111111111,2.5,3.72222222222222,4.27777777777778,0.888888888888889,4.16666666666667,0.460888598962477,0,0.485071250072666,0.697802339187225,0.235702260395516,0.323380833381777,0.618346942400842,0.826442094733631,0.574513149960142,0.323380833381777,0.985184366143778,18,18,4.11111111111111,4.78893143621305,0.37948717948718,"Visual",4.27777777777778,6.0232169608422,0.217857142857143,"Head",4.27777777777778,6.89885754718192,0.162105263157895,"Head"
"heal","guarire",1.27777777777778,0.111111111111111,2.05555555555556,4.38888888888889,0.722222222222222,3.27777777777778,0.611111111111111,3.83333333333333,3.38888888888889,1.55555555555556,2.83333333333333,0.460888598962477,0.323380833381777,0.53930480546961,0.50163132570455,0.460888598962477,0.460888598962477,0.50163132570455,0.923548145182799,0.849836585598797,0.511309992564914,1.09812674721144,18,18,4.38888888888889,5.07753626627415,0.36150234741784,"Interoceptive",3.83333333333333,4.95948977173917,0.263636363636364,"Hand_arm",4.38888888888889,6.32380468094064,0.177829099307159,"Interoceptive"
"war","guerra",4.83333333333333,1.05555555555556,3.22222222222222,4.22222222222222,3.05555555555556,5,2.77777777777778,4.11111111111111,4.72222222222222,2.27777777777778,2.88888888888889,0.383482494423685,0.53930480546961,0.646761666763555,0.548318880553316,0.725357698552702,0,0.73208449814096,0.676399541594523,0.460888598962477,1.17851130197758,0.900254139862666,18,18,5,7.21983813485085,0.184415584415584,"Visual",4.72222222222222,6.14592616687396,0.145695364238411,"Head",5,8.47391388279111,0.10334788937409,"Visual"
"owl","gufo",3.73684210526316,0,2.05263157894737,0.947368421052632,0.947368421052632,5,0,1.21052631578947,3.68421052631579,0.631578947368421,0.421052631578947,0.452413928358864,0,0.229415733870562,0.404651319111256,0.229415733870562,0,0,0.854981960070962,0.477566932940919,0.895080773250814,0.606976978666884,19,19,5,5.72387753644892,0.394190871369295,"Visual",3.68421052631579,3.7350872433483,0.619469026548673,"Head",5,6.21133763220634,0.268361581920904,"Visual"
"taste","gusto",0.333333333333333,5,1.27777777777778,3.83333333333333,2.72222222222222,2.44444444444444,0,1.77777777777778,2.55555555555556,5,0.5,0.485071250072666,0,0.460888598962477,0.383482494423685,0.826442094733631,0.783823376129674,0,0.73208449814096,0.983524408155643,0,0.514495755427527,18,18,5,6.02058954221052,0.298932384341637,"Gustatory",5,5.28281656878084,0.508474576271187,"Mouth",5,7.15090670679164,0.196506550218341,"Mouth"
"hamburger","hamburger",2,5,3.625,2.95833333333333,4,5,0,3.95833333333333,1.91666666666667,5,0.833333333333333,0,0,0.49453535504684,0.464305621487536,0,0,0,0.204124145231931,0.653862548158294,0,0.481543412343077,24,24,5,7.34048512440147,0.132841328413284,"Visual",5,5.7953247367571,0.427046263345196,"Mouth",5,8.38799243814007,0.145808019441069,"Mouth"
"handicap","handicap",1.06666666666667,0,2.13333333333333,3.13333333333333,0,3.96666666666667,4.43333333333333,2.83333333333333,3.7,0.9,2.13333333333333,0.253708131702462,0,0.34574590364176,0.34574590364176,0,0.182574185835055,0.504006932993731,1.08543121363826,1.05536396728725,0.711966678801851,0.776079152261361,30,30,3.96666666666667,4.70415105328616,0.385113268608414,"Visual",4.43333333333333,5.55018651659094,0.252380952380952,"Foot_leg",4.43333333333333,6.50350457515963,0.18244170096022,"Foot_leg"
"hotel","hotel",2.85714285714286,1.19047619047619,3.04761904761905,1.85714285714286,2.19047619047619,5,3.57142857142857,3.52380952380952,3.23809523809524,1.52380952380952,1.61904761904762,0.478091443733757,0.402373908081478,0.384212242932273,0.573211504221111,0.402373908081478,0,0.597614304667197,0.679635756787974,0.700340053457026,0.601585207518238,0.669043382464133,21,21,5,5.80119464366707,0.23598820058997,"Visual",3.57142857142857,5.07932792838237,0.151943462897527,"Foot_leg",5,6.88433803894956,0.128617363344051,"Visual"
"humor","humor",4,0,1,4,0,3.13636363636364,0.318181818181818,1.54545454545455,4.36363636363636,4.81818181818182,2.95454545454545,0.308606699924184,0,0,0.534522483824849,0,0.467562529096076,0.476731294622796,0.670981706320262,0.492365963917331,0.394771016975861,0.785419070867977,22,22,4,5.42715753540935,0.329588014981273,"Interoceptive",4.81818181818182,6.07731023099727,0.321428571428571,"Mouth",4.81818181818182,7.27043310687894,0.184347826086957,"Mouth"
"idea","idea",1.73076923076923,0,0.615384615384615,3.11538461538462,0,3.65384615384615,0.384615384615385,3.34615384615385,4.96153846153846,2.96153846153846,1.65384615384615,0.827414880586145,0,0.496138938356834,0.765606848293461,0,0.485164524037584,0.496138938356834,1.09333646028321,0.196116135138184,1.14824280466352,0.628796163621102,26,26,3.65384615384615,4.38707334305893,0.40084388185654,"Visual",4.96153846153846,5.75049878956087,0.34393063583815,"Head",4.96153846153846,6.49975759479316,0.221269296740995,"Head"
"identity","identità",1.38888888888889,0,1,3.66666666666667,0,2.55555555555556,0.888888888888889,2.5,4.72222222222222,2.94444444444444,3.22222222222222,0.50163132570455,0,0,0.594088525786005,0,0.783823376129674,0.323380833381777,0.785905247993376,0.460888598962477,1.1617543641469,0.942809041582063,18,18,3.66666666666667,4.11470953506684,0.425806451612903,"Interoceptive",4.72222222222222,5.65261838338189,0.268482490272374,"Head",4.72222222222222,6.30194332968064,0.20631067961165,"Head"
"idol","idolo",1.91666666666667,0,1,2.29166666666667,0,4.83333333333333,0.5,2.875,4.33333333333333,2.41666666666667,1.75,0.503610155185335,0,0.294883912309794,0.806450444131925,0,0.38069349381344,0.510753918455249,0.899879218948661,0.481543412343077,0.653862548158294,0.737209780774486,24,24,4.83333333333333,5.10431972330146,0.481327800829875,"Visual",4.33333333333333,4.99642974292634,0.32280701754386,"Head",4.83333333333333,6.36379932879634,0.220532319391635,"Visual"
"hydrant","idrante",1.75,0,2.83333333333333,0.375,0.25,5,1.54166666666667,4.75,1.875,0.125,0.958333333333333,0.442325868464691,0,0.38069349381344,0.49453535504684,0.442325868464691,0,1.14128709441755,0.442325868464691,0.612372435695794,0.337831962346088,0.907896118682551,24,24,5,5.35049757791397,0.489795918367347,"Visual",4.75,4.90915815838962,0.5,"Hand_arm",5,6.47511590717878,0.256959314775161,"Visual"
"ignorance","ignoranza",1.97695852534562,0.0483870967741936,0.711981566820276,3.35714285714286,0,2.5,0.119815668202765,0.86405529953917,4.5668202764977,1.92857142857143,1.33870967741935,0.993941909879964,0.214830460936725,0.463438538649042,0.81220888498418,0,0.703833121098786,0.36526299567928,0.694716554879124,0.496086793004002,0.751880958168041,0.695099436984687,434,434,3.35714285714286,3.94827302971805,0.390616621983914,"Interoceptive",4.5668202764977,4.72463283309152,0.504311471126208,"Head",4.5668202764977,5.50702203388224,0.262273388910943,"Head"
NA,"ignorare",1.42105263157895,0,0.578947368421053,3.47368421052632,0,2.10526315789474,0.842105263157895,2.10526315789474,4.57894736842105,1.78947368421053,1.47368421052632,0.606976978666884,0,0.507257273501788,0.696692268479466,0,0.7374684055082,1.06787212586198,1.04853002087607,0.507257273501788,1.27274625944674,0.904827856717728,19,19,3.47368421052632,3.78697447295504,0.458333333333333,"Interoceptive",4.57894736842105,4.86103219623772,0.346341463414634,"Head",4.57894736842105,5.53067246060513,0.249283667621776,"Head"
"imagine","immaginare",1.51851851851852,0,0.740740740740741,3.48148148148148,0,4.85185185185185,0,1.62962962962963,5,0.407407407407407,0.703703703703704,0.642732769590452,0,0.52569313896348,0.579812328415269,0,0.362013992898246,0,0.629294363562392,0,0.572394381205238,0.465321626968075,27,27,4.85185185185185,5.4324620544028,0.458041958041958,"Visual",5,5.06246817084956,0.645933014354067,"Head",5,6.61959874341946,0.272727272727273,"Head"
"rubbish","immondizia",2.25,0.291666666666667,3.58333333333333,2.08333333333333,4.75,5,2.79166666666667,4.95833333333333,1.41666666666667,0.125,1.125,0.531609533071195,0.464305621487537,0.503610155185335,0.775531608229038,0.442325868464691,0,0.414851116999053,0.204124145231932,0.775531608229039,0.337831962346088,0.612372435695794,24,24,5,6.68420242355209,0.262180974477958,"Visual",4.95833333333333,5.28869674418728,0.464,"Hand_arm",5,7.64355792003056,0.171806167400881,"Visual"
NA,"imparare",2.61904761904762,0,1.28571428571429,3.52380952380952,0,4,0.904761904761905,3.42857142857143,5,2.38095238095238,0.952380952380952,0.497613351528119,0,0.462910049886276,0.601585207518238,0,0.316227766016838,0.300792603759119,0.50709255283711,0,0.669043382464133,0.589592272353571,21,21,4,5.03766821340179,0.35,"Visual",5,5.65044912328929,0.323308270676692,"Head",5,6.75515175211857,0.207509881422925,"Head"
"employment","impiego",2.14285714285714,0,1,2.85714285714286,0,3.76190476190476,0.761904761904762,3.85714285714286,4.0952380952381,1.28571428571429,2.14285714285714,0.478091443733757,0,0,0.654653670707977,0,0.436435780471985,0.624880941040924,0.9102589898328,0.768424485864545,0.845154254728517,0.358568582800318,21,21,3.76190476190476,4.43785297345157,0.385365853658537,"Visual",4.0952380952381,5.1735500464499,0.274509803921569,"Head",4.0952380952381,6.09007382825066,0.18695652173913,"Head"
"incentive","incentivo",1.11111111111111,0,0.277777777777778,3.11111111111111,0,2.83333333333333,1.38888888888889,3.55555555555556,4.38888888888889,2.44444444444444,2.05555555555556,0.323380833381777,0,0.460888598962477,0.900254139862666,0,0.618346942400842,0.697802339187225,0.983524408155643,0.697802339187225,1.50380780304424,0.53930480546961,18,18,3.11111111111111,3.78561106912526,0.424242424242424,"Interoceptive",4.38888888888889,5.37699853940731,0.216867469879518,"Head",4.38888888888889,5.94119800866561,0.207349081364829,"Head"
"ink","inchiostro",1.04545454545455,0,3.45454545454545,0.227272727272727,2.95454545454545,5,0,4.54545454545455,1.18181818181818,0.0909090909090909,0,0.21320071635561,0,0.670981706320262,0.428932027228888,0.575472702366352,0,0,0.509647191437626,0.501081082343218,0.29424494316825,0,22,22,5,5.78071048591507,0.39426523297491,"Visual",4.54545454545455,4.57194231742306,0.78125,"Hand_arm",5,6.60948673534074,0.27027027027027,"Visual"
NA,"inciampare",2.66666666666667,0,4.38888888888889,4.05555555555556,0,4.27777777777778,5,0.888888888888889,1.22222222222222,0,2,0.485071250072666,0,0.607684988914186,0.416176181897865,0,0.460888598962477,0,0.900254139862666,0.427792631946499,0,0.685994340570035,18,18,4.38888888888889,6.28687808649482,0.285198555956679,"Haptic",5,5.13660857084242,0.548780487804878,"Foot_leg",5,7.26858298353749,0.204081632653061,"Foot_leg"
"accident","incidente",4.125,0,2.875,3.79166666666667,1.79166666666667,5,3.20833333333333,2.08333333333333,3.54166666666667,0.75,3.16666666666667,0.337831962346088,0,0.448427203146441,0.414851116999053,0.414851116999053,0,1.06236678619288,0.717281502356772,0.977092700273385,0.442325868464691,0.816496580927726,24,24,5,6.53602318891768,0.28436018957346,"Visual",3.54166666666667,4.91410580355429,0.218954248366013,"Head",5,7.35504926628592,0.164835164835165,"Visual"
"encourage","incoraggiare",3.61111111111111,0,1.33333333333333,3.72222222222222,0,3.27777777777778,1,4.05555555555556,3.5,5,2.72222222222222,0.50163132570455,0,0.485071250072666,0.460888598962477,0,0.574513149960142,0,0.416176181897865,0.785905247993376,0,0.574513149960142,18,18,3.72222222222222,5.14567131931479,0.311627906976744,"Interoceptive",5,6.34755221045891,0.245733788395904,"Mouth",5,7.31860288326091,0.177165354330709,"Mouth"
"nightmare","incubo",2.625,0,2.125,4.375,0.416666666666667,4.75,2.45833333333333,1.25,4.66666666666667,2.29166666666667,3.875,0.49453535504684,0,0.612372435695794,0.49453535504684,0.503610155185335,0.442325868464691,1.38247310428014,0.737209780774486,0.481543412343077,1.08263634211833,0.612372435695794,24,24,4.75,6.02460306115134,0.332361516034985,"Visual",4.66666666666667,5.73535254724382,0.234957020057307,"Head",4.75,7.41278693546528,0.164739884393064,"Visual"
"indignation","indignazione",2.58333333333333,0.0416666666666667,1.66666666666667,4.5,0,3.5,1,2.58333333333333,4.41666666666667,4.5,3.20833333333333,0.503610155185335,0.204124145231932,0.637022057270606,0.510753918455249,0,0.510753918455249,0,0.717281502356772,0.583592075121765,0.589767824619589,0.588229965875272,24,24,4.5,5.3817152945176,0.366101694915254,"Interoceptive",4.5,6.11398297735199,0.222811671087533,"Mouth",4.5,7.27110214758792,0.160714285714286,"Mouth"
"garment","indumento",1.45454545454545,0,4.13636363636364,1.77272727272727,2.31818181818182,5,1.45454545454545,4.86363636363636,2.31818181818182,0,4.13636363636364,0.509647191437625,0,0.351250086657104,1.02035559543011,0.476731294622796,0,0.738548945875996,0.351250086657104,0.56790036318955,0,0.351250086657104,22,22,5,6.00811175001718,0.340557275541796,"Visual",4.86363636363636,5.86121709602247,0.380782918149466,"Hand_arm",5,7.47835370223741,0.182119205298013,"Visual"
"industry","industria",3.68181818181818,0.0909090909090909,1.95454545454545,1.13636363636364,2.72727272727273,4.90909090909091,1.68181818181818,4.36363636363636,3.77272727272727,0.727272727272727,2,0.476731294622796,0.29424494316825,0.375090176747726,0.351250086657104,0.455842305838552,0.29424494316825,0.716231117019509,0.726731400270092,0.611930449037204,0.455842305838552,0.617213399848368,22,22,4.90909090909091,5.82293220732296,0.332288401253919,"Visual",4.36363636363636,5.3124677136317,0.289855072463768,"Hand_arm",4.90909090909091,7.02957290483738,0.178151260504202,"Visual"
"annoy","infastidire",2.8695652173913,0.0869565217391304,1.43478260869565,4.08695652173913,0.217391304347826,2.69565217391304,1,3.30434782608696,3.65217391304348,4.73913043478261,1.65217391304348,0.548083257285785,0.28810406552003,0.506869801869702,0.28810406552003,0.42174116783665,0.634950435338042,0.426401432711221,0.634950435338042,0.714059817469728,0.44897775854488,0.647280721183483,23,23,4.08695652173913,4.85513836739806,0.351145038167939,"Interoceptive",4.73913043478261,5.81609698827056,0.260606060606061,"Mouth",4.73913043478261,6.77653483439095,0.180743243243243,"Mouth"
"infatuation","infatuazione",2.04347826086957,0.652173913043478,2.82608695652174,4.78260869565217,1.30434782608696,3.52173913043478,1,2.21739130434783,4.95652173913043,3.60869565217391,3.78260869565217,0.366588804764488,0.486984753557674,0.650326764931116,0.42174116783665,0.558795995356872,0.510753918455249,0,0.42174116783665,0.208514414057075,0.583027399541909,0.795242772487544,23,23,4.78260869565217,5.71515530371537,0.272988505747126,"Interoceptive",4.95652173913043,6.1691397689842,0.254189944134078,"Head",4.95652173913043,7.49754587005205,0.140226628895184,"Head"
"nurse","infermiere",3.16666666666667,0.125,3.41666666666667,1.83333333333333,2.25,5,3.25,5,4.08333333333333,2.54166666666667,2.875,0.38069349381344,0.337831962346088,0.775531608229039,0.637022057270606,0.675663924692176,0,0.793999233380421,0,0.28232985128664,0.658005330140078,0.850191794218529,24,24,5,5.98323172517331,0.308707124010554,"Visual",5,6.44405679802363,0.13849765258216,"Hand_arm",5,7.83945131237224,0.145341614906832,"Visual"
"hell","inferno",3.80952380952381,1,3.23809523809524,4.38095238095238,3.76190476190476,5,1.33333333333333,1.47619047619048,4.66666666666667,3.47619047619048,3.23809523809524,0.402373908081478,0.547722557505166,0.538958431120797,0.497613351528119,0.624880941040924,0,0.658280588604383,0.511766315719159,0.483045891539648,0.980767435177556,0.624880941040924,21,21,5,7.06442950440882,0.18876404494382,"Visual",4.66666666666667,5.67922089646726,0.23489932885906,"Head",5,8.12175028234435,0.113055181695828,"Visual"
"infection","infezione",0.476190476190476,0,1.76190476190476,4.28571428571429,0.571428571428572,3.0952380952381,0.80952380952381,2.38095238095238,2.14285714285714,4.33333333333333,2.0952380952381,0.511766315719159,0,0.436435780471985,0.462910049886276,0.50709255283711,0.538958431120797,0.679635756787974,0.920662287496912,0.792824967172092,0.483045891539648,0.889087279447969,21,21,4.28571428571429,4.85072353373509,0.420560747663551,"Interoceptive",4.33333333333333,4.85498308132392,0.299595141700405,"Mouth",4.33333333333333,6.11421321184972,0.197396963123644,"Mouth"
NA,"influenzare",1.15789473684211,0,1.26315789473684,3.57894736842105,0,2.52631578947368,1.05263157894737,4.31578947368421,3.94736842105263,4.26315789473684,2.21052631578947,0.501459857121279,0,0.452413928358864,0.606976978666884,0,0.696692268479466,0.229415733870562,0.945905302926917,0.705036185874039,0.805681579172283,0.535303379031311,19,19,3.57894736842105,4.03170124560937,0.419753086419753,"Interoceptive",4.31578947368421,6.13881541748234,0.206666666666667,"Hand_arm",4.31578947368421,6.67100671538081,0.177489177489178,"Hand_arm"
"bake","infornare",2.66666666666667,1.16666666666667,3.375,2.20833333333333,4.16666666666667,4.95833333333333,0.5,5,1.54166666666667,0.291666666666667,1.5,0.481543412343077,0.56465970257328,0.575779245136914,0.588229965875272,0.38069349381344,0.204124145231932,0.510753918455249,0,0.658005330140079,0.999093792292346,0.589767824619589,24,24,4.95833333333333,6.41509033916204,0.204494382022472,"Visual",5,5.09407162937675,0.533018867924528,"Hand_arm",5,7.34460475774259,0.171993911719939,"Hand_arm"
"deception","inganno",2.03333333333333,0.133333333333333,1.03333333333333,3.46666666666667,0.133333333333333,3.8,1,3,3.9,4.8,1.36666666666667,0.182574185835055,0.34574590364176,0.182574185835055,0.571346463723366,0.34574590364176,0.406838102172486,0.787838597158335,0.909717652294684,0.711966678801851,0.406838102172486,0.556053416767536,30,30,3.8,4.73334435404871,0.345911949685535,"Visual",4.8,5.8525508599817,0.270142180094787,"Mouth",4.8,6.74242093317817,0.189189189189189,"Mouth"
"flood","inondazione",4,0.28,3.48,3.2,2.48,5,4.36,2.28,2.96,0.6,2.8,0,0.458257569495584,0.585946527708232,0.645497224367903,0.509901951359279,0,0.757187779440036,1.06144555520604,1.05987420637231,0.5,1.08012344973464,25,25,5,6.53579569361777,0.255965292841649,"Visual",4.36,5.22732831528444,0.289230769230769,"Foot_leg",5,7.50088096318313,0.150127226463104,"Visual"
"pollute","inquinare",2,1.57142857142857,1.0952380952381,2.61904761904762,3.85714285714286,4.66666666666667,2.28571428571429,4.14285714285714,2.47619047619048,2.04761904761905,0.80952380952381,0.447213595499958,0.676123403782813,0.436435780471985,0.589592272353571,0.358568582800318,0.483045891539648,0.956182887467515,0.358568582800318,0.87287156094397,1.20317041503648,0.402373908081478,21,21,4.66666666666667,5.7506499309878,0.225903614457831,"Visual",4.14285714285714,4.75255785590317,0.283400809716599,"Hand_arm",4.66666666666667,6.67582398848364,0.139896373056995,"Visual"
"salad","insalata",1.42105263157895,4.68421052631579,3.63157894736842,2.10526315789474,2.57894736842105,5,0,3.8421052631579,1.73684210526316,4.73684210526316,0.789473684210526,0.507257273501788,0.477566932940919,0.495594627783352,0.809302638222512,0.606976978666884,0,0,0.501459857121279,0.65337629647495,0.452413928358864,0.418853908291696,19,19,5,6.73151927583189,0.184281842818428,"Visual",4.73684210526316,5.52584473050523,0.42654028436019,"Mouth",5,7.79565366318745,0.163793103448276,"Visual"
"teacher","insegnante",4,0,1.89285714285714,2.32142857142857,1,4.96428571428571,1.17857142857143,3.57142857142857,4.57142857142857,4.89285714285714,2.25,0,0,0.416269652125186,0.722832465019919,0,0.188982236504614,0.39002102778748,0.50395263067897,0.503952630678969,0.314970394174356,0.440958551844098,28,28,4.96428571428571,5.91198081240839,0.350125944584383,"Visual",4.89285714285714,6.47326621327462,0.225596529284165,"Mouth",4.96428571428571,7.8182081121892,0.162004662004662,"Visual"
"insect","insetto",2.76190476190476,0.0952380952380952,3.66666666666667,1.33333333333333,2.14285714285714,5,2.95238095238095,4.14285714285714,2.33333333333333,0.333333333333333,1.04761904761905,0.436435780471985,0.300792603759119,0.658280588604383,0.577350269189626,0.573211504221111,0,0.589592272353571,0.358568582800318,0.483045891539648,0.483045891539648,0.669043382464133,21,21,5,5.92095693686478,0.326984126984127,"Visual",4.14285714285714,4.80199643153735,0.352422907488987,"Hand_arm",5,6.82780831686926,0.190036900369004,"Visual"
"insult","insulto",4.53571428571429,0.75,1.64285714285714,4.32142857142857,0,3.42857142857143,0.214285714285714,1.75,3.96428571428571,5,1.78571428571429,0.50787450018337,0.440958551844098,0.55872113989835,0.611832186419303,0,0.50395263067897,0.417855447018673,0.645497224367903,0.188982236504614,0,0.738223235189428,28,28,4.53571428571429,6.0292332994103,0.309002433090024,"Auditory",5,5.8320503845761,0.376404494382022,"Mouth",5,7.47420492641512,0.182529335071708,"Mouth"
"insurrection","insurrezione",4.08333333333333,0.0416666666666667,2.04166666666667,3.5,0.916666666666667,4.33333333333333,2.45833333333333,3.91666666666667,4.29166666666667,3.95833333333333,2.875,0.408248290463863,0.204124145231932,0.464305621487536,0.589767824619589,0.503610155185335,0.481543412343077,1.02062072615966,0.717281502356772,0.550032937090187,1.23285341230492,0.899879218948661,24,24,4.33333333333333,5.86368673855098,0.287709497206704,"Visual",4.29166666666667,6.21247515262785,0.104761904761905,"Head",4.33333333333333,7.61384612114213,0.132390745501285,"Visual"
"intellect","intelletto",1.58333333333333,0,0.625,3.33333333333333,0,2.25,0.0833333333333333,2.66666666666667,5,2.125,1,0.583592075121765,0,0.49453535504684,0.761386987626881,0,0.737209780774486,0.28232985128664,0.701964118163034,0,0.612372435695794,0.294883912309794,24,24,3.33333333333333,3.74778847655473,0.427807486631016,"Interoceptive",5,5.36658891192765,0.452107279693487,"Head",5,5.91738981440879,0.267857142857143,"Head"
NA,"interessare",1.57142857142857,0,0.857142857142857,3.95238095238095,0,2,0,1.66666666666667,4.76190476190476,3.04761904761905,1.23809523809524,0.597614304667197,0,0.358568582800318,0.218217890235992,0,0.547722557505166,0,0.577350269189626,0.436435780471985,0.669043382464133,0.624880941040924,21,21,3.95238095238095,4.20308904835841,0.471590909090909,"Interoceptive",4.76190476190476,5.22704610481823,0.444444444444444,"Head",4.76190476190476,6.00984498331981,0.249376558603491,"Head"
"interest","interesse",1.85714285714286,0,0.952380952380952,3.71428571428571,0,3.42857142857143,0.761904761904762,2.9047619047619,4.52380952380952,2.61904761904762,1.76190476190476,0.358568582800318,0,0.218217890235992,0.462910049886276,0,0.50709255283711,0.436435780471985,0.768424485864545,0.511766315719159,0.740012869900955,0.768424485864545,21,21,3.71428571428571,4.62317034875734,0.373205741626794,"Interoceptive",4.52380952380952,5.20440133421977,0.299242424242424,"Head",4.52380952380952,6.21256222851154,0.200845665961945,"Head"
"interpret","interpretare",2.61538461538462,0,1.03846153846154,3.11538461538462,0,3.65384615384615,0,2.34615384615385,4.92307692307692,3.73076923076923,1,0.571098805946787,0,0.196116135138184,0.765606848293461,0,0.745241313525099,0,0.93561990967733,0.392232270276368,0.724303378851282,0.282842712474619,26,26,3.65384615384615,4.61086719671954,0.350553505535055,"Visual",4.92307692307692,5.69966715871539,0.41025641025641,"Head",4.92307692307692,6.56686824423631,0.219554030874786,"Head"
