"Word","Word_Chinese","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"cherry blossoms","樱花",1.5,0,2.14285714285714,3.07142857142857,3.42857142857143,5,2.21428571428571,3,4,1.57142857142857,1.14285714285714,0.518874521662771,0,0.770328886519643,0.730045911547372,0.646206172658864,0,0.699293206753068,0.554700196225229,0,0.646206172658864,0.534522483824849,14,14,5,5.92017141892262,0.330188679245283,"Visual",4,4.75085792471422,0.239520958083832,"Head",5,6.80209470961651,0.184696569920844,"Visual"
"desire","欲望",1.42857142857143,1.28571428571429,2.28571428571429,4.64285714285714,0.785714285714286,3.35714285714286,1,2.64285714285714,4.14285714285714,4.28571428571429,2.57142857142857,0.513552591013095,0.468807230938495,0.611249845502127,0.497245158098847,0.57893422352184,0.497245158098847,0,0.497245158098847,0.864437821507567,0.611249845502127,0.755928946018455,14,14,4.64285714285714,5.37613996164829,0.27979274611399,"Interoceptive",4.28571428571429,5.71117762524463,0.224390243902439,"Mouth",4.64285714285714,6.9909444395358,0.135678391959799,"Interoceptive"
"opera","歌剧",5,0,1.14285714285714,2.57142857142857,0.714285714285714,4,0.5,1.5,3.21428571428571,4.28571428571429,2,0,0,0.363136519601282,0.513552591013096,0.468807230938495,0,0.518874521662771,0.518874521662771,0.42581531362632,0.468807230938495,0.554700196225229,14,14,5,5.92366306720155,0.372340425531915,"Auditory",4.28571428571429,4.97892489826912,0.329192546583851,"Mouth",5,6.91938871273122,0.200573065902579,"Auditory"
"singing","歌声",5,0,1,3.05263157894737,0,2.68421052631579,0.842105263157895,1.73684210526316,3.78947368421053,5,2.8421052631579,0,0,0,0.848114523878724,0,0.477566932940919,0.501459857121279,0.561951486949016,0.418853908291695,0,0.501459857121279,19,19,5,5.58047867878347,0.426008968609865,"Auditory",5,5.92699598159031,0.292592592592593,"Mouth",5,7.255822122044,0.192697768762677,"Auditory"
"song","歌曲",5,0,1,3.47619047619048,0,2.71428571428571,2.85714285714286,2.61904761904762,4,5,2.52380952380952,0,0,0,0.601585207518238,0,0.643650304346789,0.72702917999997,0.740012869900955,0,0,0.601585207518238,21,21,5,5.72868502538245,0.41015625,"Auditory",5,6.26891915472871,0.145658263305322,"Mouth",5,7.57331043827706,0.171288743882545,"Mouth"
"authentic","正宗",1.57142857142857,4.14285714285714,1.92857142857143,3.14285714285714,2.85714285714286,3.57142857142857,0.5,2.42857142857143,2.92857142857143,3.71428571428571,1.21428571428571,0.513552591013095,0.662993544131796,0.615727926214882,0.662993544131796,0.864437821507566,0.513552591013096,0.518874521662771,0.513552591013096,0.828741930164745,0.468807230938495,0.42581531362632,14,14,4.14285714285714,5.66787935729329,0.149377593360996,"Gustatory",3.71428571428571,4.52411794933611,0.298013245033113,"Mouth",4.14285714285714,6.50041687713363,0.130102040816327,"Gustatory"
"democracy","民主",2.52631578947368,0,1,3.52631578947368,0,3.26315789473684,2.68421052631579,2.8421052631579,4.57894736842105,4.47368421052632,1.47368421052632,0.611775290321498,0,0,0.696692268479466,0,0.733492805626908,0.671038298207203,0.602140431639667,0.507257273501788,0.512989176042577,0.512989176042577,19,19,3.52631578947368,4.57439753142557,0.341836734693878,"Interoceptive",4.57894736842105,6.13613578721533,0.19344262295082,"Head",4.57894736842105,6.88772279727051,0.173652694610778,"Head"
"momentum","气势",3.1304347826087,0,1.95652173913043,4.1304347826087,0.130434782608696,4.47826086956522,3.34782608695652,3.47826086956522,3.73913043478261,2.73913043478261,4.78260869565217,0.344350221575091,0,0.208514414057075,0.344350221575091,0.344350221575091,0.510753918455249,0.77510677576318,1.03877398090211,0.540823555863717,0.963770592485946,0.42174116783665,23,23,4.47826086956522,5.83285732952466,0.323899371069182,"Visual",4.78260869565217,6.39741043165882,0.112980769230769,"Torso",4.78260869565217,7.72096778417259,0.149863760217984,"Torso"
"odor","气味",0,0.285714285714286,0.214285714285714,1.42857142857143,5,1.42857142857143,0,1.35714285714286,4.42857142857143,3.21428571428571,0.714285714285714,0,0.611249845502127,0.42581531362632,0.85163062725264,0,0.513552591013095,0,0.633323693776651,0.513552591013095,0.57893422352184,0.611249845502127,14,14,5,5.07699580386447,0.598290598290598,"Olfactory",4.42857142857143,4.97220731561384,0.455882352941177,"Head",5,6.33128954689555,0.276679841897233,"Olfactory"
"atmosphere","气氛",3.11764705882353,0.176470588235294,1.29411764705882,4.35294117647059,1.76470588235294,4.11764705882353,0.470588235294118,1.17647058823529,4.11764705882353,2.05882352941176,3.23529411764706,0.332105582077536,0.392952623996688,0.469668218313862,0.492592183071889,0.562295714538387,0.332105582077536,0.514495755427526,0.392952623996688,0.485071250072666,0.242535625036333,0.437237316097603,17,17,4.35294117647059,5.75157688684558,0.281746031746032,"Interoceptive",4.11764705882353,4.85076911747067,0.329787234042553,"Head",4.35294117647059,6.72692980858857,0.161363636363636,"Interoceptive"
"tolerance","气量",0.75,0,1.15,3.85,0,2.55,0.7,1.5,3.15,3.35,4.15,0.550119604220181,0,0.366347548532523,0.366347548532523,0,0.6048053188293,0.470162345981627,0.512989176042577,0.812727700887249,1.13670808176853,0.5871429486124,20,20,3.85,4.22820677846615,0.463855421686747,"Interoceptive",4.15,5.24199990916556,0.268482490272374,"Torso",4.15,6.03345546965052,0.196217494089835,"Torso"
"fruit","水果",1.42307692307692,4.38461538461539,3.69230769230769,2.46153846153846,3.53846153846154,5,0,3.88461538461538,1.61538461538462,4.88461538461539,0.538461538461538,0.503831473655779,0.496138938356834,0.470678724331642,0.646886032050112,0.508391127441794,0,0,0.325812593608421,0.637302005452553,0.325812593608421,0.508391127441794,26,26,5,6.85222327622628,0.174484052532833,"Visual",4.88461538461539,5.64135522902986,0.447183098591549,"Mouth",5,7.94370739790372,0.159118727050184,"Visual"
"permanent","永久",1,0,1.31578947368421,3.63157894736842,0,2.73684210526316,1,2.05263157894737,3.63157894736842,2.05263157894737,2.10526315789474,0,0,0.477566932940919,0.683985568056769,0,0.452413928358864,0.471404520791032,0.705036185874039,0.83069758608784,1.0787690624311,0.936585811581694,19,19,3.63157894736842,4.15384848836171,0.418181818181818,"Interoceptive",3.63157894736842,4.22692617176812,0.242718446601942,"Head",3.63157894736842,5.27995859357552,0.185983827493261,"Interoceptive"
"report","汇报",3.75,0,1.25,3,0,4.1875,0.9375,3.3125,3.5,4.8125,1.9375,0.447213595499958,0,0.447213595499958,0,0,0.403112887414928,0.25,0.704154339142587,0.516397779494322,0.403112887414928,0.25,16,16,4.1875,5.37302467076006,0.343589743589744,"Visual",4.8125,5.83609421462742,0.267241379310345,"Mouth",4.8125,7.07333321902773,0.180327868852459,"Mouth"
"supernatural power","法力",0.647058823529412,0,1,3.05882352941176,0,3.11764705882353,0.823529411764706,4.23529411764706,3.94117647058824,2.88235294117647,2.17647058823529,0.492592183071889,0,0.707106781186548,0.899346167730627,0,0.781213234429025,0.392952623996688,0.83137023677074,0.747545001596402,0.992619825334483,0.63593377383646,17,17,3.11764705882353,3.91906425067839,0.398496240601504,"Visual",4.23529411764706,5.5613438340993,0.242677824267782,"Hand_arm",4.23529411764706,6.14637621469622,0.193548387096774,"Hand_arm"
"magic arts","法术",2.52380952380952,0,1.0952380952381,2.57142857142857,0.380952380952381,4,0.666666666666667,4.76190476190476,3.47619047619048,4.61904761904762,1.76190476190476,0.511766315719159,0,0.300792603759119,0.50709255283711,0.497613351528119,0,0.483045891539648,0.436435780471985,0.601585207518238,0.497613351528119,0.436435780471985,21,21,4,4.6174460975148,0.378378378378378,"Visual",4.76190476190476,6.33553104927336,0.26791277258567,"Hand_arm",4.76190476190476,7.06570294616096,0.184162062615101,"Hand_arm"
"visionary hope","泡影",1.28571428571429,0,1.85714285714286,3,0,4.21428571428571,0.0714285714285715,2.42857142857143,3.5,1.64285714285714,0.857142857142857,0.611249845502127,0,0.363136519601282,0.784464540552736,0,0.42581531362632,0.267261241912424,1.08940955880384,0.518874521662771,0.928782731664065,0.534522483824849,14,14,4.21428571428571,4.79689015269724,0.406896551724138,"Visual",3.5,3.96347489224216,0.403361344537815,"Head",4.21428571428571,5.56818633561444,0.223484848484848,"Visual"
"calm","泰然",1.43478260869565,0.173913043478261,1.60869565217391,4.08695652173913,0.304347826086957,2.8695652173913,1.43478260869565,1.91304347826087,4,1.8695652173913,3.91304347826087,0.589767824619589,0.38755338788159,0.499010879347845,0.28810406552003,0.470471968896965,0.45769658728016,0.945135245565981,0.79275374362012,0.603022689155527,0.694415897524803,0.79275374362012,23,23,4.08695652173913,4.62676132346887,0.37344398340249,"Interoceptive",4,5.19750481269692,0.195364238410596,"Head",4.08695652173913,6.20971766603478,0.165745856353591,"Interoceptive"
"running water","流水",4.45,0.05,3.55,2.4,1.05,5,3.15,4.1,2.25,1.3,1.25,0.51041778553404,0.223606797749979,0.51041778553404,0.502624689950035,0.223606797749979,0,0.812727700887249,0.307793505625546,0.716350399411379,0.656946685331786,0.716350399411379,20,20,5,6.48590040418333,0.3,"Visual",4.1,4.87303843940766,0.236514522821577,"Hand_arm",5,7.29713639481042,0.17338003502627,"Visual"
"humble opinion","浅见",2.07142857142857,0,0.785714285714286,3.07142857142857,0,2.71428571428571,0,1.42857142857143,4.14285714285714,3.07142857142857,0.714285714285714,1.14113881811014,0,0.42581531362632,0.91687476825319,0,0.611249845502127,0,0.513552591013095,0.363136519601282,0.474631146549323,0.468807230938495,14,14,3.07142857142857,3.87853907114175,0.355371900826446,"Interoceptive",4.14285714285714,4.69299838542379,0.442748091603053,"Head",4.14285714285714,5.44804868555776,0.23015873015873,"Head"
"catastrophe","浩劫",3.58823529411765,0.705882352941176,2.41176470588235,4.47058823529412,1.88235294117647,4.41176470588235,1.82352941176471,2.35294117647059,4.23529411764706,3.11764705882353,3.47058823529412,0.507299656195892,0.469668218313862,0.507299656195892,0.514495755427527,0.696630546019236,0.507299656195892,1.07443555632987,0.785905247993376,0.562295714538387,1.31730562803286,0.874474632195206,17,17,4.47058823529412,6.23570069735169,0.215488215488216,"Interoceptive",4.23529411764706,5.50872135110309,0.16078431372549,"Head",4.47058823529412,7.42676257042774,0.115942028985507,"Interoceptive"
"poster","海报",1,0,3,0.9375,1.5,5,0.375,4.0625,2.375,0.5,0.75,0.365148371670111,0,0,0.680073525436772,0.516397779494322,0,0.5,0.25,0.5,0.632455532033676,0.447213595499958,16,16,5,5.39696874466602,0.437158469945355,"Visual",4.0625,4.32751800343002,0.457364341085271,"Hand_arm",5,6.19925578562876,0.256410256410256,"Visual"
"sea view","海景",4.1578947368421,0.894736842105263,2.42105263157895,3.21052631578947,3.36842105263158,5,2.57894736842105,1.94736842105263,4.1578947368421,0.631578947368421,2.10526315789474,0.374634324632678,0.315301767642306,0.606976978666884,0.630603535284612,0.68398556805677,0,0.606976978666884,0.911267993910214,0.374634324632678,0.495594627783352,0.936585811581694,19,19,5,6.56619339634224,0.215469613259669,"Visual",4.1578947368421,4.73265603751443,0.308755760368664,"Head",5,7.30053746250088,0.143350604490501,"Visual"
"waves","海浪",4.64285714285714,1.28571428571429,3.71428571428571,2.85714285714286,3.21428571428571,5,4.28571428571429,3,2.71428571428571,0.928571428571429,2.85714285714286,0.497245158098847,0.468807230938495,0.468807230938495,0.534522483824849,0.801783725737273,0,0.726273039202563,0.960768922830523,0.726273039202563,0.267261241912424,0.949262293098647,14,14,5,6.94502363380014,0.179310344827586,"Visual",4.28571428571429,5.31138595112257,0.243523316062176,"Foot_leg",5,7.85585771975945,0.118012422360248,"Visual"
"seafood","海鲜",2,4.23529411764706,3,2.23529411764706,3.70588235294118,4.47058823529412,0.235294117647059,3.29411764705882,1.64705882352941,4.76470588235294,0.588235294117647,0.5,0.437237316097603,0,0.664211164155071,0.469668218313862,0.514495755427527,0.562295714538387,0.469668218313862,0.606339062590832,0.437237316097603,0.507299656195892,17,17,4.47058823529412,6.40196148173237,0.125748502994012,"Visual",4.76470588235294,5.29671380776542,0.430167597765363,"Mouth",4.76470588235294,7.43490537088946,0.15009746588694,"Mouth"
"news","消息",3.43478260869565,0,1.39130434782609,2.43478260869565,0,4.43478260869565,0.217391304347826,3.78260869565217,3.8695652173913,3.34782608695652,0.956521739130435,0.506869801869702,0,0.583027399541909,0.506869801869702,0,0.506869801869702,0.42174116783665,0.902346523798844,0.967863055024125,0.831684798913076,0.208514414057075,23,23,4.43478260869565,5.25201509083582,0.379182156133829,"Visual",3.8695652173913,5.31884570871541,0.3,"Head",4.43478260869565,6.65949117462541,0.185792349726776,"Visual"
"retouch","润饰",0.851851851851852,0,2.55555555555556,1.62962962962963,0.37037037037037,4,0.0370370370370371,4.81481481481481,2.66666666666667,0.814814814814815,0.925925925925926,0.533760512683624,0,0.506369683541833,0.687702314184323,0.564879030490882,0,0.192450089729875,0.39584739066357,0.733799385705343,0.921413505980267,0.38490017945975,27,27,4,4.40863892855791,0.425196850393701,"Visual",4.81481481481481,5.09057575478281,0.516,"Hand_arm",4.81481481481481,6.01481265029825,0.257936507936508,"Hand_arm"
"abuse of power","淫威",2.57894736842105,0.0526315789473684,1.63157894736842,3.94736842105263,0.368421052631579,3.57894736842105,0.842105263157895,1.84210526315789,3.8421052631579,3.05263157894737,2.73684210526316,0.606976978666884,0.229415733870562,0.597264720370147,0.404651319111256,0.495594627783352,0.507257273501788,0.374634324632678,0.602140431639667,0.501459857121279,1.223550580643,0.65337629647495,19,19,3.94736842105263,5.05140343870845,0.32034632034632,"Interoceptive",3.8421052631579,4.82759393707027,0.243589743589744,"Head",3.94736842105263,6.2265709009624,0.159139784946237,"Interoceptive"
"origin","渊源",1.25,0.05,0.7,3.25,0.1,3.35,0.45,1.55,3.85,2.2,1.6,0.444261658319319,0.223606797749979,0.470162345981627,0.716350399411379,0.307793505625546,0.5871429486124,0.51041778553404,0.51041778553404,0.366347548532523,0.894427190999916,0.598243041616119,20,20,3.35,4.20250700665543,0.379310344827586,"Visual",3.85,4.22885692873688,0.352331606217617,"Head",3.85,5.31147832717446,0.20708446866485,"Head"
"temperature","温度",0.647058823529412,0.235294117647059,5,4.11764705882353,0.117647058823529,2.76470588235294,2.64705882352941,5,2.64705882352941,3.76470588235294,3.88235294117647,0.606339062590832,0.437237316097603,0,0.332105582077536,0.332105582077536,0.831370236770739,0.785905247993376,0,0.606339062590832,0.903424856082804,0.332105582077536,17,17,5,6.00215337592634,0.378995433789954,"Haptic",5,6.49482886056168,0.131147540983607,"Hand_arm",5,7.88482225781519,0.158396946564885,"Hand_arm"
"flavor","滋味",0.157894736842105,5,0.947368421052632,3.21052631578947,2.78947368421053,2.36842105263158,0,1.21052631578947,2.42105263157895,5,0.421052631578947,0.374634324632678,0,0.229415733870562,0.787326514818136,0.854981960070962,0.495594627783352,0,0.630603535284612,0.606976978666884,0,0.507257273501788,19,19,5,5.78833818531079,0.334545454545455,"Gustatory",5,5.20531397269532,0.552325581395349,"Mouth",5,6.94499036583448,0.212527964205817,"Mouth"
"show","演出",4.07142857142857,0.0714285714285714,2,3,1,5,2.42857142857143,4.5,3.71428571428571,4,3.14285714285714,0.267261241912424,0.267261241912424,0,0,0,0,0.646206172658864,0.518874521662771,0.611249845502127,0.960768922830523,0.534522483824849,14,14,5,6.11349270584092,0.325471698113208,"Visual",4.5,6.31413914686295,0.116465863453815,"Hand_arm",5,7.83095769500554,0.149674620390456,"Visual"
"speech","演讲",5,0,1.35294117647059,3.17647058823529,0.176470588235294,4,1.05882352941176,3.70588235294118,3.94117647058824,5,2.64705882352941,0,0,0.492592183071889,0.392952623996688,0.392952623996688,0,0.242535625036333,0.469668218313862,0.242535625036333,0,0.492592183071889,17,17,5,6.0689496673984,0.36480686695279,"Auditory",5,6.35660376770407,0.241007194244604,"Mouth",5,7.83180098384756,0.166340508806262,"Mouth"
"comics","漫画",1.14814814814815,0,2.88888888888889,2.07407407407407,0.703703703703704,5,0.0740740740740741,4.44444444444444,3.7037037037037,1.77777777777778,0.777777777777778,0.362013992898246,0,0.423659272868162,0.549540082245419,0.465321626968075,0,0.266880256341812,0.751067616198811,0.465321626968075,0.423659272868162,0.423659272868162,27,27,5,5.42763575449283,0.423197492163009,"Visual",4.44444444444444,5.24979685748955,0.405498281786942,"Hand_arm",5,6.72822648597437,0.221311475409836,"Visual"
"potential","潜力",1.16,0.08,1.72,4.08,0.04,3.16,3.6,3.8,4.36,1.64,2.8,0.374165738677394,0.276887462097269,0.458257569495584,0.493288286231625,0.2,0.472581562625261,1.04083299973307,0.707106781186548,0.7,0.568624070307733,0.763762615825974,25,25,4.08,4.73443441068835,0.39453125,"Interoceptive",4.36,5.95120423804698,0.167901234567901,"Head",4.36,6.81770564630387,0.16338880484115,"Head"
"potential","潜能",1.125,0,1.25,3.875,0,2.875,3.125,3.75,4.375,1.5,2.6875,0.341565025531987,0,0.447213595499958,0.341565025531987,0,0.61913918736689,0.718795288428261,0.930949336251263,0.5,0.516397779494322,0.602079728939615,16,16,3.875,4.40244650229729,0.424657534246575,"Interoceptive",4.375,5.74665793105609,0.186234817813765,"Head",4.375,6.50377885237295,0.178117048346056,"Head"
"hot pot","火锅",3.11764705882353,5,3.88235294117647,4,4.94117647058824,4.94117647058824,0.352941176470588,3.94117647058824,2.58823529411765,5,1.76470588235294,0.332105582077536,0,0.332105582077536,0,0.242535625036333,0.242535625036333,0.492592183071889,0.242535625036333,0.618346942400842,0,0.664211164155071,17,17,5,8.03680922400351,0.0727272727272727,"Gustatory",5,5.9353793806422,0.34051724137931,"Mouth",5,8.99668934628506,0.117559523809524,"Mouth"
"lamplight","灯光",0.894736842105263,0,1.89473684210526,1.63157894736842,0,5,1.21052631578947,4,3.42105263157895,0.105263157894737,0.894736842105263,0.458831467741123,0,0.65783625471062,0.683985568056769,0,0,0.854981960070962,0.577350269189626,0.606976978666884,0.315301767642306,0.65783625471062,19,19,5,5.15340256413344,0.53072625698324,"Visual",4,4.74049750330776,0.404371584699454,"Hand_arm",5,6.24360303837046,0.262430939226519,"Visual"
"spirituality","灵性",1.5,0,0.9375,4,0.375,2.5,0.5,1.5625,4.1875,2,2.8125,0.516397779494322,0,0.25,0,0.5,0.516397779494322,0.516397779494322,0.629152869605896,0.403112887414928,0.632455532033676,0.75,16,16,4,4.37737541071518,0.429530201342282,"Interoceptive",4.1875,4.75654467764094,0.333333333333333,"Head",4.1875,5.76390773260937,0.205521472392638,"Head"
"inspiration","灵感",1.88888888888889,0,1.03703703703704,4.51851851851852,0,3.74074074074074,1.18518518518519,3.88888888888889,4.92592592592593,2.62962962962963,2.2962962962963,0.320256307610174,0,0.192450089729875,0.579812328415269,0,0.52569313896348,0.48334070138799,0.320256307610174,0.266880256341812,0.564879030490882,0.608580619450185,27,27,4.51851851851852,5.34211136371777,0.403973509933775,"Interoceptive",4.92592592592593,5.94671948657939,0.250620347394541,"Head",4.92592592592593,7.13185873424308,0.188652482269504,"Head"
"Reiki","灵气",0.375,0,0.833333333333333,3.41666666666667,0,2.16666666666667,0.416666666666667,2.83333333333333,4.04166666666667,1.75,2.625,0.49453535504684,0,0.38069349381344,0.653862548158294,0,0.56465970257328,0.503610155185335,1.34056012519967,0.464305621487537,1.07339364309813,0.49453535504684,24,24,3.41666666666667,3.70084159910782,0.503067484662577,"Interoceptive",4.04166666666667,4.82438229725122,0.310714285714286,"Head",4.04166666666667,5.46225899055286,0.218961625282167,"Head"
"soul","灵魂",0.789473684210526,0,0.368421052631579,3.89473684210526,0,1.68421052631579,0.31578947368421,0.894736842105263,4.21052631578947,1.78947368421053,2.89473684210526,0.418853908291696,0,0.495594627783352,0.315301767642306,0,0.582392725357819,0.477566932940919,0.65783625471062,0.418853908291696,0.630603535284612,0.458831467741124,19,19,3.89473684210526,4.00828699413955,0.578125,"Interoceptive",4.21052631578947,4.72339264791635,0.385416666666667,"Head",4.21052631578947,5.53726278199926,0.25,"Head"
"dessert","点心",1.92307692307692,4.88461538461539,3.30769230769231,3.26923076923077,4,4.96153846153846,0.153846153846154,3.96153846153846,2.42307692307692,5,1,0.271746488194703,0.325812593608421,0.470678724331642,0.603833904824319,0,0.196116135138184,0.464095480892257,0.196116135138184,0.503831473655779,0,0,26,26,4.96153846153846,7.24902129677704,0.135972461273666,"Visual",5,5.87135205345257,0.386503067484663,"Mouth",5,8.35545970388305,0.138919514884234,"Mouth"
"bit","点滴",2.91666666666667,0.541666666666667,2.70833333333333,1.625,0.166666666666667,4.16666666666667,0.375,4.125,1.875,3.29166666666667,0.75,0.880546602310508,0.658005330140079,0.550032937090187,0.646898957233327,0.38069349381344,0.38069349381344,0.49453535504684,0.612372435695794,0.536696821549066,0.624093545570845,0.531609533071195,24,24,4.16666666666667,4.95248685158718,0.329896907216495,"Visual",4.125,4.83346544757121,0.36,"Hand_arm",4.16666666666667,6.16567544026546,0.177449168207024,"Visual"
"purgatory","炼狱",2.10526315789474,0.31578947368421,1.68421052631579,3.36842105263158,1.05263157894737,3.63157894736842,1.15789473684211,1.10526315789474,3.89473684210526,1.84210526315789,2.73684210526316,0.809302638222512,0.477566932940919,0.671038298207203,0.83069758608784,0.524265010438033,0.597264720370147,0.834210065120614,0.7374684055082,0.315301767642306,0.834210065120614,0.733492805626908,19,19,3.63157894736842,4.66344962900539,0.272727272727273,"Visual",3.89473684210526,4.46026696924317,0.259803921568627,"Head",3.89473684210526,5.75043034443076,0.15632183908046,"Head"
"fireworks","烟花",4.07692307692308,0,0.961538461538462,2.65384615384615,1.80769230769231,5,0.307692307692308,3.15384615384615,3.92307692307692,1.96153846153846,1.57692307692308,0.271746488194703,0,0.196116135138184,0.485164524037584,0.56704361519945,0,0.470678724331642,0.784464540552736,0.483576419861591,0.598716576070463,0.643308754678618,26,26,5,6.02076716614499,0.344827586206897,"Visual",3.92307692307692,4.69128417094491,0.330985915492958,"Head",5,6.85055387082624,0.196671709531014,"Visual"
"upsurge","热潮",1.45,0.25,3.2,4.65,0.5,3.55,0.95,2,3.25,3,4.55,0.51041778553404,0.444261658319319,0.523148363780597,0.489360484929593,0.606976978666884,0.51041778553404,0.223606797749979,0.458831467741124,0.638666373658505,0.973328526784575,0.51041778553404,20,20,4.65,5.65915970577639,0.323529411764706,"Interoceptive",4.55,5.47794889895233,0.261818181818182,"Torso",4.65,7.01779570702969,0.160877513711152,"Interoceptive"
"photo","照片",0.888888888888889,0,2.92592592592593,1.59259259259259,0.481481481481482,5,0.481481481481482,4.37037037037037,3.33333333333333,1.03703703703704,0.666666666666667,0.506369683541833,0,0.266880256341812,0.50071174413254,0.509175077217316,0,0.752961862879898,0.564879030490882,0.480384461415262,0.517500017204123,0.480384461415261,27,27,5,5.37055650328872,0.459183673469388,"Visual",4.37037037037037,4.96014859314598,0.393258426966292,"Hand_arm",5,6.51819128739424,0.240641711229947,"Visual"
"jazz","爵士",5,0.625,1.75,2.75,0.875,3.875,4.5,3.75,3.5,2.5625,3.5,0,0.5,0.447213595499958,0.447213595499958,0.341565025531987,0.341565025531987,0.516397779494322,0.930949336251263,0.730296743340221,0.813941029804985,0.516397779494322,16,16,5,5.94633495424549,0.294117647058824,"Auditory",4.5,6.26952436104774,0.108771929824561,"Foot_leg",5,7.70089184244993,0.133843212237094,"Auditory"
"version","版本",1.23529411764706,0,0.88235294117647,1.29411764705882,0,3.64705882352941,0.176470588235294,2.70588235294118,3.58823529411765,1.23529411764706,0.235294117647059,0.437237316097603,0,0.600245047998781,0.77174363314129,0,0.492592183071889,0.392952623996688,0.685994340570035,0.712287119900725,0.437237316097603,0.437237316097603,17,17,3.64705882352941,3.76215743580572,0.516666666666667,"Visual",3.58823529411765,4.07996432082111,0.42962962962963,"Head",3.64705882352941,4.9483273147451,0.243137254901961,"Visual"
"substance","物质",1.35714285714286,0.571428571428571,3.57142857142857,2.28571428571429,1.07142857142857,4.42857142857143,1.14285714285714,4.21428571428571,3.14285714285714,1.28571428571429,2.21428571428571,0.497245158098847,0.513552591013095,0.646206172658864,0.468807230938496,0.267261241912424,0.513552591013095,0.363136519601281,0.42581531362632,0.363136519601282,0.468807230938495,0.578934223521839,14,14,4.42857142857143,5.29273997045715,0.290322580645161,"Visual",4.21428571428571,4.93742220940106,0.255952380952381,"Hand_arm",4.42857142857143,6.452363337502,0.152542372881356,"Visual"
"features","特点",0.72,0,0.8,2,0,3.28,0.32,2.12,4,2.04,0.8,0.458257569495584,0,0.5,0.707106781186548,0,0.613731754650732,0.476095228569523,0.665832811847939,0,0.734846922834953,0.408248290463863,25,25,3.28,3.53496384537831,0.482352941176471,"Visual",4,4.35439393953709,0.396551724137931,"Head",4,5.02303187695995,0.248756218905473,"Head"
"situation","状况",1.05882352941176,0,1.23529411764706,3.82352941176471,0,2.88235294117647,1.35294117647059,1.76470588235294,3.64705882352941,1.47058823529412,2.88235294117647,0.242535625036333,0,0.437237316097603,0.392952623996688,0,0.485071250072666,0.492592183071889,0.562295714538387,0.606339062590832,0.717430053979439,0.781213234429025,17,17,3.82352941176471,4.36060110197785,0.42483660130719,"Interoceptive",3.64705882352941,4.37270620580628,0.206349206349206,"Head",3.82352941176471,5.50164942603699,0.190058479532164,"Interoceptive"
"status","状态",1.16666666666667,0.0416666666666667,1.45833333333333,4,0.0833333333333333,3.08333333333333,0.958333333333333,1.41666666666667,4.04166666666667,1.625,2.91666666666667,0.38069349381344,0.204124145231932,0.508977377704051,0.41702882811415,0.28232985128664,0.503610155185335,0.550032937090187,0.503610155185335,0.464305621487536,0.769669607265238,0.829702233998107,24,24,4,4.61048620451492,0.402542372881356,"Interoceptive",4.04166666666667,4.62368299305973,0.281368821292776,"Head",4.04166666666667,5.81717395610673,0.192384769539078,"Head"
"metaphysics","玄学",1.25925925925926,0,0.62962962962963,3.59259259259259,0,2.40740740740741,0.0370370370370371,1.37037037037037,4.07407407407407,2.81481481481481,1.18518518518519,0.446576084704722,0,0.492102877623411,0.50071174413254,0,0.50071174413254,0.192450089729875,0.492102877623411,0.266880256341812,0.622466374565235,0.622466374565235,27,27,3.59259259259259,3.96992959217973,0.455399061032864,"Interoceptive",4.07407407407407,4.54945247401699,0.42578125,"Head",4.07407407407407,5.39159434833483,0.23454157782516,"Head"
"mystery","玄机",1.44444444444444,0,0.740740740740741,3.14814814814815,0,3.44444444444444,0.333333333333333,2,4.03703703703704,2.22222222222222,1.22222222222222,0.506369683541833,0,0.52569313896348,0.601517549056852,0,0.697982440452113,0.480384461415261,0.679366220486757,0.192450089729875,0.891555828241729,0.697982440452113,27,27,3.44444444444444,4.22626233447633,0.392405063291139,"Visual",4.03703703703704,4.42477504770243,0.377358490566038,"Head",4.03703703703704,5.45268014382033,0.217131474103586,"Head"
"surroundings","环境",3.65384615384615,0.692307692307692,2.11538461538462,3.61538461538462,2.38461538461538,4.96153846153846,3.5,2.38461538461538,3.92307692307692,0.923076923076923,2.42307692307692,0.485164524037584,0.470678724331641,0.588348405414552,0.571098805946787,0.697247334992287,0.196116135138184,0.948683298050514,0.752431954500768,0.483576419861591,0.271746488194703,0.643308754678618,26,26,4.96153846153846,6.2276680779512,0.245033112582781,"Visual",3.92307692307692,5.08940824144709,0.228070175438596,"Head",4.96153846153846,7.20071484014209,0.139622641509434,"Visual"
