"Word","Word_Chinese","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","N_perceptual","N_action","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"odor","气味",0,1.76190476190476,0.476190476190476,0.523809523809524,4.23809523809524,0.476190476190476,0.142857142857143,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0952380952380952,0,1.54611648670991,0.511766315719159,0.601585207518238,0.436435780471985,0.601585207518238,0.358568582800318,0.300792603759119,0.218217890235992,0.358568582800318,0.300792603759119,21,21,4.23809523809524,4.34362508526687,0.56687898089172,"Olfactory",0.142857142857143,0.197181797591564,0.181818181818182,"Mouth",4.23809523809524,4.34376052965087,0.529761904761905,"Olfactory"
"atmosphere","气氛",1.23529411764706,0,1.17647058823529,1.94117647058824,0.0588235294117647,2.58823529411765,1,2.17647058823529,2.17647058823529,0.941176470588235,2.70588235294118,0.664211164155071,0,0.528594139870924,0.826936230559385,0.242535625036333,0.618346942400842,0.790569415042095,0.727606875108999,0.808957208204416,0.658652814016432,1.04670350878084,17,17,2.58823529411765,3.04260325653905,0.369747899159664,"Visual",2.70588235294118,3.48333909645079,0.196078431372549,"Torso",2.70588235294118,4.12975229281037,0.169117647058824,"Torso"
"tolerance","气量",0,0,1.22222222222222,2.44444444444444,0,0.111111111111111,1.66666666666667,2.77777777777778,1.22222222222222,2.11111111111111,3,0,0,0.666666666666667,0.726483157256779,0,0.333333333333333,0.866025403784439,0.440958551844098,0.833333333333333,1.83333333333333,0.866025403784439,9,9,2.44444444444444,2.54239541458221,0.647058823529412,"Interoceptive",3,4.0061918278383,0.164948453608247,"Torso",3,4.32195617829249,0.206106870229008,"Torso"
"fruit","水果",0.68,4.24,2.56,0.84,3.76,3.96,0.8,2.76,1.56,1,1.16,0.476095228569523,0.435889894354067,0.711805216802087,0.472581562625261,0.522812904711937,0.351188458428424,0.866025403784439,1.01159939369957,0.820568908339411,1.11803398874989,0.850490054811538,25,25,4.24,5.9360418331705,0.221945137157107,"Gustatory",2.76,3.03274818107979,0.269230769230769,"Hand_arm",4.24,6.18898300187455,0.152658662092624,"Gustatory"
"permanent","永久",0.0333333333333333,0,0.733333333333333,1.76666666666667,0,1.86666666666667,1.03333333333333,1.7,1.73333333333333,0.733333333333333,2.86666666666667,0.182574185835055,0,0.691491807283521,0.727932041794606,0,1.04166091952438,0.668675135459372,0.836660026534076,0.739679955644067,0.739679955644067,0.819307248726686,30,30,1.86666666666667,2.31537690804228,0.424242424242424,"Visual",2.86666666666667,3.27654237546361,0.264462809917355,"Torso",2.86666666666667,3.62383212771188,0.229946524064171,"Torso"
"report","汇报",0.2,0,0.25,0.85,0,0.9,0.85,2.95,1.45,1.25,1.9,0.410391340834062,0,0.444261658319319,0.745159820370595,0,0.788068925652412,0.745159820370595,0.998683343734455,0.825577947481897,1.20852236875842,0.967906041546987,20,20,0.9,1.10976160234781,0.409090909090909,"Visual",2.95,3.36631236128107,0.25,"Hand_arm",2.95,3.40604461068337,0.278301886792453,"Hand_arm"
"supernatural power","法力",0.19047619047619,0,0.761904761904762,1.85714285714286,0,1.14285714285714,1,3.19047619047619,2.19047619047619,0.857142857142857,2.57142857142857,0.402373908081478,0,0.830948969838816,0.853563956930838,0,0.573211504221111,0.836660026534076,0.980767435177556,0.749603069567329,0.573211504221111,0.870139561876632,21,21,1.85714285714286,2.02852090683683,0.469879518072289,"Interoceptive",3.19047619047619,3.94977328354141,0.237864077669903,"Hand_arm",3.19047619047619,4.12062614814528,0.231833910034602,"Hand_arm"
"magic arts","法术",0.470588235294118,0,0.588235294117647,0.88235294117647,0,1.58823529411765,0.470588235294118,2.88235294117647,2.17647058823529,1.35294117647059,1.82352941176471,0.624264272846798,0,0.712287119900726,0.600245047998781,0,0.939336436627724,0.624264272846798,0.781213234429025,0.951005659660279,1.22173935797433,0.808957208204416,17,17,1.58823529411765,1.71009195590003,0.45,"Visual",2.88235294117647,3.50070394627107,0.277027027027027,"Hand_arm",2.88235294117647,3.63176349178675,0.235576923076923,"Hand_arm"
"visionary hope","泡影",0.333333333333333,0,0.611111111111111,0.777777777777778,0,3.05555555555556,0.222222222222222,0.777777777777778,0.722222222222222,0.277777777777778,0.777777777777778,0.485071250072666,0,0.77754431603523,0.548318880553316,0,1.10996673093875,0.427792631946499,1.0032626514091,0.751903901522118,0.460888598962477,0.808452083454443,18,18,3.05555555555556,3.081601651268,0.63953488372093,"Visual",0.777777777777778,1.10524688196245,0.2,"Hand_arm",3.05555555555556,3.1282827871054,0.404411764705882,"Visual"
"calm","泰然",0.421052631578947,0,1.36842105263158,2.94736842105263,0,1.89473684210526,0.947368421052632,1.36842105263158,2.05263157894737,0.473684210526316,2.78947368421053,0.507257273501788,0,0.760885910252682,0.779863535820802,0,0.7374684055082,0.621260744197396,0.597264720370147,0.621260744197396,0.512989176042577,0.713282503517759,19,19,2.94736842105263,3.27240562741621,0.444444444444444,"Interoceptive",2.78947368421053,3.23556428172819,0.303448275862069,"Torso",2.94736842105263,4.09989551897434,0.206642066420664,"Interoceptive"
"running water","流水",3,0,2.44444444444444,1,0,3.55555555555556,1.44444444444444,1.22222222222222,0.666666666666667,0.777777777777778,2.55555555555556,1,0,0.726483157256779,0.5,0,0.726483157256779,1.81046341520004,0.833333333333333,0.707106781186548,0.440958551844098,1.13038833052088,9,9,3.55555555555556,4.44045939088423,0.355555555555556,"Visual",2.55555555555556,2.81456257785586,0.283333333333333,"Torso",3.55555555555556,4.7892678604306,0.213333333333333,"Visual"
"humble opinion","浅见",0.222222222222222,0,0.666666666666667,0.833333333333333,0,1.61111111111111,0.944444444444444,2.05555555555556,2.55555555555556,1,1.55555555555556,0.427792631946499,0,0.485071250072666,0.618346942400842,0,0.607684988914186,0.725357698552702,1.05564155136453,0.855585263892997,0.840168050416806,0.615698763455199,18,18,1.61111111111111,1.71768180062834,0.483333333333333,"Visual",2.55555555555556,3.14076659231498,0.198630136986301,"Head",2.55555555555556,3.30344683171726,0.223300970873786,"Head"
"catastrophe","浩劫",1.17647058823529,0,0.823529411764706,1.82352941176471,0,1.94117647058824,0.941176470588235,1.47058823529412,1.52941176470588,0.470588235294118,2.82352941176471,0.808957208204416,0,0.392952623996688,0.63593377383646,0,0.747545001596402,0.899346167730627,1.00732610526728,0.717430053979439,0.514495755427526,0.727606875108999,17,17,1.94117647058824,2.49680846554097,0.336734693877551,"Visual",2.82352941176471,3.11432085800381,0.32520325203252,"Torso",2.82352941176471,3.57709260303262,0.217194570135747,"Torso"
"poster","海报",0,0,0.6,0.25,0,4,0.15,0.8,0.7,0.25,0.6,0,0,0.598243041616119,0.444261658319319,0,0,0.366347548532523,0.767771895949914,0.923380516876639,0.444261658319319,0.680557047378721,20,20,4,4.00481971109707,0.824742268041237,"Visual",0.8,1.02914246657151,0.26,"Hand_arm",4,4.02734647074905,0.54421768707483,"Visual"
"sea view","海景",1.5625,0,1.25,0.8125,0.9375,4.3125,0.8125,1.125,1.5,0.0625,1.5625,0.629152869605896,0,0.577350269189626,0.543905629069357,0.928708781050335,0.478713553878169,0.75,1.08781125813871,0.632455532033676,0.25,0.51234753829798,16,16,4.3125,4.43665261872805,0.485915492957746,"Visual",1.5625,2.09158739353607,0.296296296296296,"Torso",4.3125,4.58648701112358,0.309417040358744,"Visual"
"waves","海浪",4.125,0,2.5,1.33333333333333,0.166666666666667,3.91666666666667,2.45833333333333,2.125,1.66666666666667,0.541666666666667,2.83333333333333,0.337831962346088,0,0.780189497605494,0.481543412343077,0.38069349381344,0.503610155185335,1.25036226634582,1.15391582844263,0.916831342257085,0.508977377704051,0.816496580927726,24,24,4.125,5.29281342043043,0.342560553633218,"Auditory",2.83333333333333,3.73218401002915,0.238095238095238,"Torso",4.125,5.85055426973324,0.190384615384615,"Auditory"
"seafood","海鲜",0.941176470588235,4.35294117647059,1.70588235294118,0.470588235294118,4,2.52941176470588,0.647058823529412,1.52941176470588,0.823529411764706,1.94117647058824,1.05882352941176,0.428746462856272,0.492592183071889,0.685994340570035,0.514495755427527,0,0.624264272846798,0.606339062590832,1.28051000868909,0.808957208204416,1.19742370504837,1.02899151085505,17,17,4.35294117647059,5.52402745914451,0.277310924369748,"Gustatory",1.94117647058824,2.34581175296277,0.215686274509804,"Mouth",4.35294117647059,5.66158264373435,0.194117647058824,"Gustatory"
"news","消息",1.21052631578947,0,0.263157894736842,0.421052631578947,0,1.47368421052632,0.631578947368421,2.31578947368421,1.31578947368421,2.47368421052632,1.21052631578947,0.630603535284611,0,0.452413928358864,0.606976978666884,0,0.84119102419206,0.597264720370147,1.05686284083011,0.88522637273985,1.26352333894953,0.917662935482247,19,19,1.47368421052632,1.71760381176654,0.4375,"Visual",2.47368421052632,3.17016183739742,0.231788079470199,"Mouth",2.47368421052632,3.33003204603976,0.218604651162791,"Mouth"
"retouch","润饰",0,0,1.47058823529412,1.05882352941176,0,1.23529411764706,0.647058823529412,3,1.82352941176471,1.05882352941176,2,0,0,0.624264272846798,0.747545001596402,0,0.903424856082804,0.606339062590832,0.866025403784439,0.951005659660279,1.2485285456936,0.612372435695794,17,17,1.47058823529412,1.8422506735341,0.390625,"Haptic",3,3.49035924258228,0.275862068965517,"Hand_arm",3,3.65367288499655,0.244019138755981,"Hand_arm"
"abuse of power","淫威",0.2,0,0.766666666666667,1.1,0,0.7,0.733333333333333,2.3,0.8,1,2,0.406838102172486,0,0.773854362727667,0.803011572897238,0,0.702213249857806,0.827681986794667,1.02216808119159,0.550861394419748,1.11417202906231,1.17444043902941,30,30,1.1,1.28717761839624,0.397590361445783,"Interoceptive",2.3,2.80515082370075,0.229268292682927,"Hand_arm",2.3,2.89272851272652,0.239583333333333,"Hand_arm"
"origin","渊源",0.380952380952381,0,1.19047619047619,1.85714285714286,0.0476190476190476,2,1.42857142857143,2.9047619047619,2,1,3,0.497613351528119,0,0.679635756787974,0.654653670707977,0.218217890235992,0.836660026534076,0.50709255283711,0.995226703056239,0.632455532033676,0.836660026534076,0.836660026534076,21,21,2,2.52757860727879,0.365217391304348,"Visual",3,3.98798042150716,0.193548387096774,"Torso",3,4.30118259068965,0.189759036144578,"Torso"
"temperature","温度",0.0476190476190476,0,4,3.47619047619048,0,1,1,1.80952380952381,1.61904761904762,2.19047619047619,2.52380952380952,0.218217890235992,0,0.316227766016838,0.511766315719159,0,0.447213595499958,0.774596669241483,1.12334534400814,0.920662287496913,1.53684897172909,0.813575295780767,21,21,4,4.74754882748516,0.46927374301676,"Haptic",2.52380952380952,3.35473754715192,0.166666666666667,"Torso",4,5.25070163144545,0.226415094339623,"Haptic"
"flavor","滋味",0,4,1.375,1.3125,2,0.6875,0.875,1.9375,1.0625,3.4375,1.5,0,0,0.61913918736689,0.704154339142587,1.36626010212795,0.602079728939615,0.806225774829855,0.997914491994847,0.771902411793961,0.963932916061417,0.816496580927726,16,16,4,4.25773533583468,0.426666666666667,"Gustatory",3.4375,3.75950712684172,0.290780141843972,"Mouth",4,5.06997637902875,0.219931271477663,"Gustatory"
"show","演出",2,0,1.11111111111111,1.11111111111111,0,2.44444444444444,1.61111111111111,3.5,1.77777777777778,1,2.16666666666667,1.13759291798904,0,0.758395278659361,0.83235236379573,0,1.33822631613738,0.916443823180533,0.857492925712544,0.87820375202191,0.76696498884737,1.04318516770401,18,18,2.44444444444444,2.93759201840958,0.366666666666667,"Visual",3.5,3.99680743770387,0.248618784530387,"Hand_arm",3.5,4.46803142944236,0.209302325581395,"Hand_arm"
"speech","演讲",4,0,0.529411764705882,1.29411764705882,0,2.23529411764706,0.823529411764706,3.11764705882353,2.58823529411765,4.11764705882353,2.29411764705882,0,0,0.514495755427526,0.848874687627165,0,0.83137023677074,0.528594139870924,0.857492925712544,0.870260272089029,0.927520413601263,0.77174363314129,17,17,4,4.26322393778044,0.496350364963504,"Auditory",4.11764705882353,5.06694418914668,0.254545454545455,"Mouth",4.11764705882353,5.92093269380139,0.196078431372549,"Mouth"
"comics","漫画",0.88235294117647,0,0.823529411764706,0.411764705882353,0,4,0.764705882352941,2.41176470588235,2.17647058823529,0.411764705882353,1.47058823529412,0.857492925712544,0,0.63593377383646,0.618346942400842,0,0,0.562295714538387,0.939336436627724,0.88284300116492,0.507299656195892,0.624264272846798,17,17,4,4.02721619091257,0.653846153846154,"Visual",2.41176470588235,3.03787607676347,0.276422764227642,"Hand_arm",4,4.53634606994123,0.299559471365639,"Visual"
"potential","潜力",0.0714285714285714,0,1.07142857142857,2.14285714285714,0,1.92857142857143,1.5,3.28571428571429,2.64285714285714,1.5,1.92857142857143,0.267261241912424,0,0.474631146549323,0.534522483824849,0,0.91687476825319,1.01904933073014,0.825420305855557,0.744946343668492,1.09192842819834,0.615727926214882,14,14,2.14285714285714,2.63248570103042,0.410958904109589,"Interoceptive",3.28571428571429,4.0787509847032,0.164473684210526,"Hand_arm",3.28571428571429,4.41568151178062,0.204444444444444,"Hand_arm"
"potential","潜能",0.15,0,1.25,2.65,0,1.65,1.95,3.45,2.2,1.3,2.85,0.366347548532523,0,0.550119604220181,0.670820393249937,0,0.670820393249937,0.68633274115326,0.759154654516248,0.615587011251092,0.571240570577479,0.875093979915421,20,20,2.65,2.92628696380249,0.464912280701754,"Interoceptive",3.45,4.38771755373438,0.182978723404255,"Hand_arm",3.45,4.78459871206498,0.197707736389685,"Hand_arm"
"hot pot","火锅",0.952380952380952,4.47619047619048,2.95238095238095,1.95238095238095,3.85714285714286,3.33333333333333,1.04761904761905,2.57142857142857,1.66666666666667,3.14285714285714,2.9047619047619,0.497613351528119,0.511766315719159,0.589592272353571,0.804747816162957,0.358568582800318,0.795822425754221,0.589592272353571,0.978336781043653,0.658280588604383,1.1084094137869,0.700340053457026,21,21,4.47619047619048,6.01982865841021,0.201086956521739,"Gustatory",3.14285714285714,4.2787737947185,0.184873949579832,"Mouth",4.47619047619048,6.66807388499336,0.122112211221122,"Gustatory"
"lamplight","灯光",0.466666666666667,0,1.23333333333333,0.333333333333333,0,4.5,0.333333333333333,1.1,1.03333333333333,0.233333333333333,0.633333333333333,0.819307248726686,0,0.504006932993731,0.479463301485384,0,0.508547627715608,0.479463301485384,1.06187862154606,0.889917986664224,0.430183067152076,0.668675135459372,30,30,4.5,4.53292239642993,0.688775510204082,"Visual",1.1,1.39900407879728,0.26,"Hand_arm",4.5,4.57691413590672,0.456081081081081,"Visual"
"spirituality","灵性",0.6,0,0.6,1.9,0,1.2,1.15,2.7,3.1,1.5,2.8,0.502624689950035,0,0.502624689950035,0.718184846459608,0,0.83350875346649,0.5871429486124,0.923380516876639,0.718184846459608,0.688247201611685,0.695852373938459,20,20,1.9,2.08154655689337,0.441860465116279,"Interoceptive",3.1,4.24179501174651,0.173333333333333,"Head",3.1,4.4026993594694,0.19935691318328,"Head"
"inspiration","灵感",1.11764705882353,0,0.823529411764706,1.88235294117647,0,2.23529411764706,1.47058823529412,3.52941176470588,2.64705882352941,1.17647058823529,2.35294117647059,0.781213234429025,0,0.63593377383646,0.696630546019236,0,0.970142500145332,0.799816155346303,0.874474632195206,0.492592183071889,0.63593377383646,0.606339062590832,17,17,2.23529411764706,2.70502029694592,0.368932038834951,"Visual",3.52941176470588,4.31510920877207,0.210526315789474,"Hand_arm",3.52941176470588,4.64377019588373,0.204778156996587,"Hand_arm"
"Reiki","灵气",0.652173913043478,0,1.04347826086957,2.26086956521739,0,1.8695652173913,1.08695652173913,2.78260869565217,2.69565217391304,1.39130434782609,2.95652173913043,0.486984753557674,0,0.562321557115533,0.619192384874173,0,0.694415897524803,0.668311541278118,0.951387586591789,0.702901946394417,0.782718481539739,1.0215078369105,23,23,2.26086956521739,2.69182372876471,0.388059701492537,"Interoceptive",2.95652173913043,4.13992278679556,0.171314741035857,"Torso",2.95652173913043,4.48900525350887,0.176623376623377,"Torso"
"soul","灵魂",0.233333333333333,0,0.6,2.1,0,0.933333333333333,0.6,1.86666666666667,2.3,0.8,2.26666666666667,0.430183067152076,0,0.621455466265865,0.711966678801851,0,0.583292280985675,0.563241847975046,1.00801386598746,0.952311163288627,0.714384229659507,0.739679955644067,30,30,2.1,2.17596008106048,0.543103448275862,"Interoceptive",2.3,3.1428974407065,0.217021276595745,"Head",2.3,3.45793640708285,0.196581196581197,"Head"
"dessert","点心",0.48,4,2.36,1.2,2.44,2.76,0.68,2.2,1.24,3.72,1.24,0.509901951359279,0,0.757187779440037,0.577350269189626,0.820568908339411,0.830662386291808,0.690410505906933,0.763762615825974,0.723417813807024,0.7371114795832,0.830662386291808,25,25,4,4.85636968019201,0.265861027190332,"Gustatory",3.72,4.04642835039149,0.334801762114537,"Mouth",4,5.65445114560361,0.157706093189964,"Gustatory"
"bit","点滴",0.0434782608695652,0,1.1304347826087,0.826086956521739,0,1.52173913043478,1.1304347826087,2.69565217391304,1,0.608695652173913,1.17391304347826,0.208514414057075,0,0.625543242171224,0.491026190103531,0,0.66534783913046,1.0137396037394,0.875670268407197,0.674199862463242,1.03305066472527,0.716822148161496,23,23,1.52173913043478,1.76861855994021,0.432098765432099,"Visual",2.69565217391304,2.87951854297199,0.31578947368421,"Hand_arm",2.69565217391304,3.08666324633342,0.266094420600858,"Hand_arm"
"purgatory","炼狱",0.5,0,1.1875,2.0625,0,1.875,1.25,1.75,1.5625,1.25,3.1875,0.516397779494322,0,0.655108133567785,0.853912563829966,0,0.885061203156784,1.18321595661992,1.23827837473378,0.727438428093173,1.12546286774228,0.981070843517429,16,16,2.0625,2.57957562990405,0.366666666666667,"Interoceptive",3.1875,3.56912433210683,0.215277777777778,"Torso",3.1875,3.97127038328425,0.217948717948718,"Torso"
"fireworks","烟花",3.8,0,1.12,0.92,0.84,4.4,1.2,3.12,1.32,0.56,1.68,0.816496580927726,0,0.439696865275764,0.640312423743285,1.17898261225516,0.5,1.04083299973307,1.05356537528527,0.988264472024906,0.820568908339411,0.852447456836295,25,25,4.4,5.2272767867987,0.397111913357401,"Visual",3.12,3.40036166856258,0.3248730964467,"Hand_arm",4.4,5.66859577841232,0.232067510548523,"Visual"
"upsurge","热潮",0.285714285714286,0,2.14285714285714,2.85714285714286,0,1.57142857142857,1.57142857142857,3.28571428571429,2.47619047619048,2.04761904761905,3.47619047619048,0.462910049886276,0,0.72702917999997,0.853563956930838,0,0.870139561876632,0.597614304667197,0.902377811277357,0.749603069567329,1.07126982951031,0.511766315719159,21,21,2.85714285714286,3.33423364084183,0.416666666666667,"Interoceptive",3.47619047619048,4.71959018316372,0.148148148148148,"Torso",3.47619047619048,5.21947474911312,0.176328502415459,"Torso"
"photo","照片",0.176470588235294,0,1.05882352941176,0.0588235294117647,0,4.05882352941176,0.411764705882353,1.52941176470588,1.41176470588235,0.764705882352941,1.29411764705882,0.392952623996688,0,0.428746462856272,0.242535625036333,0,0.242535625036333,0.870260272089029,1.2307338795828,0.939336436627724,0.664211164155071,0.77174363314129,17,17,4.05882352941176,4.08281542993188,0.758241758241758,"Visual",1.52941176470588,2.08588523255335,0.206521739130435,"Hand_arm",4.05882352941176,4.25677854024087,0.377049180327869,"Visual"
"jazz","爵士",3.45,0.05,0.8,0.65,0.1,2.5,1,2.5,1.75,0.45,1.5,0.759154654516248,0.223606797749979,0.410391340834062,0.745159820370595,0.307793505625546,0.606976978666884,0.973328526784575,0.827170191868511,0.786397515657049,0.51041778553404,0.688247201611685,20,20,3.45,3.85919262826101,0.450331125827815,"Auditory",2.5,2.94147688304025,0.284722222222222,"Hand_arm",3.45,4.36078926527399,0.230508474576271,"Auditory"
"version","版本",0.0476190476190476,0,0.619047619047619,0.523809523809524,0,1.47619047619048,1.71428571428571,3.66666666666667,2.33333333333333,1.38095238095238,2.28571428571429,0.218217890235992,0,0.669043382464133,0.679635756787974,0,0.813575295780767,0.845154254728516,0.658280588604383,0.483045891539648,0.973457265430305,0.845154254728516,21,21,1.47619047619048,1.53231846907875,0.553571428571428,"Visual",3.66666666666667,4.33763802074898,0.200836820083682,"Hand_arm",3.66666666666667,4.40046469495376,0.261016949152542,"Hand_arm"
"substance","物质",0.25,0.375,3.33333333333333,1.58333333333333,0.25,2.625,1.25,2.66666666666667,1.16666666666667,0.791666666666667,2.20833333333333,0.442325868464691,0.769669607265238,0.637022057270606,0.653862548158294,0.442325868464691,0.875388112682647,0.793999233380421,1.00722031037067,0.56465970257328,0.779027636204913,0.832970935693524,24,24,3.33333333333333,3.89691276039666,0.366336633663366,"Haptic",2.66666666666667,3.23227992041508,0.231958762886598,"Hand_arm",3.33333333333333,4.52980896176903,0.186868686868687,"Haptic"
"features","特点",0.857142857142857,0,2,1.28571428571429,0.0714285714285714,2.92857142857143,1.42857142857143,3.64285714285714,2.21428571428571,1.21428571428571,2.07142857142857,0.662993544131796,0,0.554700196225229,0.726273039202563,0.267261241912424,0.828741930164745,0.85163062725264,0.497245158098847,0.699293206753068,1.18831305306637,0.615727926214882,14,14,2.92857142857143,3.29802296576499,0.41,"Visual",3.64285714285714,4.17538517804456,0.22972972972973,"Hand_arm",3.64285714285714,4.77196405273756,0.205645161290323,"Hand_arm"
"situation","状况",0.764705882352941,0.0588235294117647,1.58823529411765,2.47058823529412,0.0588235294117647,1.70588235294118,1.11764705882353,2.52941176470588,2.52941176470588,1.17647058823529,2.23529411764706,0.562295714538387,0.242535625036333,0.507299656195892,0.514495755427527,0.242535625036333,0.985184366143778,0.485071250072666,0.874474632195206,0.874474632195206,1.01459931239178,0.562295714538387,17,17,2.47058823529412,2.90431645571043,0.36283185840708,"Interoceptive",2.52941176470588,3.5975067314907,0.147239263803681,"Head",2.52941176470588,4.14192935185274,0.152173913043478,"Head"
"status","状态",0.521739130434783,0,1.69565217391304,2.95652173913043,0.0434782608695652,1.39130434782609,1.21739130434783,2.47826086956522,2.39130434782609,0.869565217391304,2.47826086956522,0.593109312122548,0,0.558795995356872,0.366588804764488,0.208514414057075,1.07615183259539,0.671262158456362,0.593109312122548,1.07615183259539,0.694415897524803,0.790256875233462,23,23,2.95652173913043,3.22537478110611,0.447368421052632,"Interoceptive",2.47826086956522,3.59798947868285,0.170506912442396,"Torso",2.95652173913043,4.31123052122122,0.184281842818428,"Interoceptive"
"metaphysics","玄学",0.352941176470588,0,0.647058823529412,1.47058823529412,0,1.47058823529412,0.647058823529412,1.05882352941176,2.23529411764706,0.647058823529412,1.52941176470588,0.492592183071889,0,0.492592183071889,0.799816155346303,0,0.624264272846798,0.606339062590832,1.02899151085505,0.83137023677074,0.785905247993376,0.514495755427527,17,17,1.47058823529412,1.88290807768668,0.373134328358209,"Visual",2.23529411764706,2.54453867200958,0.259615384615385,"Head",2.23529411764706,2.85006138379964,0.222222222222222,"Head"
"mystery","玄机",0.235294117647059,0,0.705882352941177,1.52941176470588,0,1.94117647058824,0.88235294117647,2.88235294117647,2.35294117647059,1.17647058823529,2,0.437237316097603,0,0.469668218313862,0.514495755427527,0,0.826936230559385,0.781213234429025,0.992619825334483,0.785905247993376,0.808957208204416,0.707106781186548,17,17,1.94117647058824,2.24115835668012,0.44,"Visual",2.88235294117647,3.61619296157258,0.215189873417722,"Hand_arm",2.88235294117647,3.88296952701839,0.210300429184549,"Hand_arm"
"surroundings","环境",1.2,0.04,1.64,1.72,0.16,3.56,0.96,1.88,1.96,0.56,2.16,0.577350269189626,0.2,0.568624070307733,0.613731754650732,0.374165738677394,0.711805216802087,0.840634680861233,1.12989675044522,0.675771164423776,0.506622805119022,0.62449979983984,25,25,3.56,3.83380656707466,0.423076923076923,"Visual",2.16,2.93614129649864,0.212765957446809,"Torso",3.56,4.33850090154765,0.222222222222222,"Visual"
"idea","理念",0.416666666666667,0,0.791666666666667,1.45833333333333,0,1.95833333333333,1.08333333333333,3.20833333333333,2.54166666666667,1.375,2.33333333333333,0.503610155185335,0,0.588229965875272,0.779027636204913,0,0.69025305168635,0.928611242975073,0.931532942621143,0.832970935693524,0.824225591744734,0.701964118163034,24,24,1.95833333333333,2.23606788777763,0.423423423423423,"Visual",3.20833333333333,4.04162238233974,0.201581027667984,"Hand_arm",3.20833333333333,4.25798405195457,0.211538461538462,"Hand_arm"
"ideal","理想",0.388888888888889,0,0.944444444444444,1.66666666666667,0,2.11111111111111,1.55555555555556,3.77777777777778,2.72222222222222,1.61111111111111,2.33333333333333,0.607684988914186,0,0.53930480546961,0.90748521297303,0,0.900254139862666,0.921777197924954,0.548318880553316,0.751903901522118,0.607684988914186,0.685994340570035,18,18,2.11111111111111,2.46289979870243,0.41304347826087,"Visual",3.77777777777778,4.5586985603384,0.185185185185185,"Hand_arm",3.77777777777778,4.78672980603304,0.220779220779221,"Hand_arm"
"theory","理论",0.238095238095238,0,0.0952380952380952,0.428571428571428,0,1.33333333333333,1.19047619047619,2.71428571428571,2.28571428571429,0.761904761904762,1.80952380952381,0.436435780471985,0,0.300792603759119,0.597614304667197,0,0.577350269189626,0.679635756787974,0.902377811277357,1.00711752754369,0.700340053457026,0.87287156094397,21,21,1.33333333333333,1.3505619739159,0.636363636363636,"Visual",2.71428571428571,3.41976108526218,0.222826086956522,"Hand_arm",2.71428571428571,3.48858195141671,0.25,"Hand_arm"
"Pipa","琵琶",3.70588235294118,0,1.47058823529412,0.705882352941176,0,2.82352941176471,0.470588235294118,3.70588235294118,1.17647058823529,0.941176470588235,1.23529411764706,0.587867532097256,0,0.514495755427527,0.469668218313862,0,0.88284300116492,0.514495755427526,0.685994340570035,0.88284300116492,1.14403825522216,0.903424856082804,17,17,3.70588235294118,4.25316222580232,0.425675675675676,"Auditory",3.70588235294118,3.81091562057843,0.4296875,"Hand_arm",3.70588235294118,5.09528373350483,0.228260869565217,"Hand_arm"
"melons and fruits","瓜果",0.72,4,2.32,0.88,3.64,3.64,1.12,2.4,0.96,0.84,1.08,0.458257569495584,0,0.690410505906933,0.439696865275764,0.568624070307733,0.637704215656966,1.01324561023804,0.957427107756338,0.675771164423776,1.1060440015358,0.759385716659634,25,25,4,5.58275921999584,0.215789473684211,"Gustatory",2.4,2.61909414520523,0.24375,"Hand_arm",4,5.76864827409928,0.151851851851852,"Gustatory"
"radio station","电台",4,0,0.391304347826087,0.347826086956522,0,1.91304347826087,0.0869565217391305,1.26086956521739,0.652173913043478,0.260869565217391,0.869565217391304,0,0,0.499010879347845,0.486984753557674,0,0.848155403763253,0.28810406552003,1.00983307821135,0.647280721183483,0.44897775854488,0.694415897524803,23,23,4,4.14282361711348,0.601307189542484,"Auditory",1.26086956521739,1.435461011877,0.375,"Hand_arm",4,4.19949099689642,0.408888888888889,"Auditory"
"film","电影",3.42857142857143,0,1.19047619047619,0.952380952380952,0,4.47619047619048,1.38095238095238,2.9047619047619,2.57142857142857,0.80952380952381,2.04761904761905,0.746420027292179,0,0.402373908081478,0.497613351528119,0,0.511766315719159,0.804747816162957,0.889087279447969,0.870139561876632,0.679635756787974,0.804747816162956,21,21,4.47619047619048,5.09858269468777,0.445497630331754,"Visual",2.9047619047619,3.76245150160565,0.215686274509804,"Hand_arm",4.47619047619048,5.70623977862086,0.226506024096386,"Visual"
